,Company,TypeName,Inches,Ram(GB),OpSys,Weight(Kg),Price_euros,MemorySSD(GB),MemoryHDD(GB),MemoryFlash(GB),MemoryHybrid(GB),CPU_Company,CPU_Version,CPU_Speed(GHz),GPU_Company,GPU_Version,ScreenResolution_Type,ScreenResolution_Width,ScreenResolution_High
1024,Dell,Notebook,15.6,8,Windows 10,2.09,1046.44,0.0,500.0,0.0,0.0,Intel,Core i5 6300U,2.4,Intel,HD Graphics 520,Full HD,1920,1080
1025,HP,Ultrabook,12.5,4,Windows 10,1.26,1559.0,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Unknown,1366,768
1026,HP,Notebook,14.0,4,Windows 10,2.31,1189.0,0.0,500.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Unknown,1366,768
1027,HP,Notebook,14.0,4,Windows 10,1.95,1060.0,0.0,500.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Unknown,1366,768
1028,Dell,Ultrabook,13.3,8,Windows 10,1.29,1624.0,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Quad HD+ / Touchscreen,3200,1800
1029,HP,Notebook,17.3,8,Windows 10,2.63,1080.0,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.5,Nvidia,GeForce 930MX,Full HD,1920,1080
1030,HP,Notebook,14.0,4,Windows 10,1.64,973.0,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Unknown,1366,768
1031,Acer,Notebook,15.6,6,Windows 10,2.1,409.0,0.0,1024.0,0.0,0.0,AMD,A9-Series 9420,3.0,AMD,Radeon R5,Unknown,1366,768
1032,MSI,Gaming,17.3,8,Windows 10,2.7,1191.8,128.0,1024.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1050,Full HD,1920,1080
1033,HP,Notebook,14.0,8,Windows 7,1.95,1195.0,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1034,HP,Notebook,15.6,8,Windows 10,1.84,1228.99,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,Full HD,1920,1080
1035,HP,Ultrabook,12.5,8,Windows 10,1.26,1349.0,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,Full HD,1920,1080
1036,HP,Notebook,15.6,4,Windows 10,2.04,742.0,0.0,500.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Unknown,1366,768
1037,Toshiba,Ultrabook,14.0,8,Windows 10,1.47,1725.0,256.0,0.0,0.0,0.0,Intel,Core i7 6600U,2.6,Intel,HD Graphics 520,IPS Panel Full HD,1920,1080
1038,Dell,Notebook,15.6,8,Windows 7,2.09,1062.95,256.0,0.0,0.0,0.0,Intel,Core i5 6300U,2.4,Intel,HD Graphics 520,Full HD,1920,1080
1039,HP,Notebook,14.0,8,Windows 10,1.64,1010.51,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Full HD,1920,1080
1040,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,847.0,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,IPS Panel Full HD / Touchscreen,1920,1080
1041,Vero,Notebook,14.0,2,Windows 10,1.45,210.8,0.0,0.0,32.0,0.0,Intel,Atom X5-Z8350,1.44,Intel,HD Graphics 400,Unknown,1366,768
1042,Toshiba,Notebook,15.6,16,Windows 10,2.4,1425.0,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Nvidia,GeForce 930M,IPS Panel Full HD,1920,1080
1043,Lenovo,Notebook,15.6,8,Windows 10,2.3,1049.6,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1044,HP,Notebook,14.0,4,Windows 10,1.54,1000.0,0.0,500.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1045,HP,Notebook,15.6,8,Windows 10,1.84,2103.34,256.0,500.0,0.0,0.0,Intel,Core i5 6300U,2.4,Intel,HD Graphics 520,Full HD,1920,1080
1046,HP,Notebook,14.0,8,Windows 7,1.43,1469.0,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1047,MSI,Gaming,17.3,16,Windows 10,3.78,1545.64,256.0,1024.0,0.0,0.0,Intel,Core i7 6820HK,2.7,Nvidia,GeForce GTX 980M,IPS Panel Full HD,1920,1080
1048,Lenovo,Gaming,17.3,16,Windows 10,4.6,2289.99,128.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 980M,IPS Panel Full HD,1920,1080
1049,Asus,Netbook,11.6,4,Chrome OS,1.2,287.9,0.0,0.0,16.0,0.0,Intel,Celeron Dual Core N3060,1.6,Intel,HD Graphics 400,Unknown,1366,768
1050,Lenovo,Notebook,14.0,16,Windows 7,1.1,2620.0,256.0,0.0,0.0,0.0,Intel,Core i7 6600U,2.6,Intel,HD Graphics 520,IPS Panel,2560,1440
1051,HP,Notebook,15.6,8,Windows 10,1.91,979.0,0.0,1024.0,0.0,0.0,Intel,Core i7 7500U,2.7,Nvidia,GeForce 940MX,IPS Panel Full HD,1920,1080
1052,Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,1094.0,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.7,Intel,HD Graphics 620,IPS Panel Full HD / Touchscreen,1920,1080
1053,HP,Notebook,15.6,4,Windows 10,2.04,979.0,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Unknown,1366,768
1054,Dell,Ultrabook,13.3,16,Windows 10,1.2,2254.0,1024.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,Quad HD+ / Touchscreen,3200,1800
1055,HP,Notebook,15.6,4,Windows 10,2.31,705.15,0.0,500.0,0.0,0.0,Intel,Core i3 6100U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1056,HP,Notebook,15.6,4,No OS,1.96,499.0,0.0,500.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Unknown,1366,768
1057,Acer,Notebook,15.6,8,Windows 10,2.4,449.0,0.0,1024.0,0.0,0.0,AMD,A8-Series 7410,2.2,AMD,Radeon R5,Unknown,1366,768
1058,Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,1299.0,256.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,IPS Panel Full HD / Touchscreen,1920,1080
1059,MSI,Gaming,15.6,16,Windows 10,2.94,1819.0,256.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 1060,Full HD,1920,1080
1060,HP,Notebook,15.6,8,Windows 10,2.04,1070.0,256.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,Full HD,1920,1080
1061,Asus,Gaming,17.3,16,No OS,4.0,998.0,0.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 965M,IPS Panel Full HD,1920,1080
1062,Dell,Notebook,15.6,4,Windows 10,2.25,559.0,0.0,1024.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics,Full HD,1920,1080
1063,Dell,Notebook,15.6,16,Windows 10,2.32,989.99,0.0,2048.0,0.0,0.0,Intel,Core i7 7500U,2.7,AMD,Radeon R7 M445,Full HD,1920,1080
1064,MSI,Gaming,15.6,16,Windows 10,1.8,1929.0,256.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 1060,Full HD,1920,1080
1065,Dell,Ultrabook,13.3,8,Windows 10,1.29,1458.0,256.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,Full HD,1920,1080
1066,Asus,Gaming,17.3,64,Windows 10,3.58,3975.0,1024.0,0.0,0.0,0.0,Intel,Core i7 6820HK,2.7,Nvidia,GeForce GTX 980 ,IPS Panel Full HD,1920,1080
1067,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,798.01,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,Full HD / Touchscreen,1920,1080
1068,Dell,Gaming,15.6,16,Windows 10,3.21,1329.0,256.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 970M,4K Ultra HD,3840,2160
1069,Apple,Ultrabook,12.0,8,Mac OS X,0.92,1300.0,0.0,0.0,256.0,0.0,Intel,Core M,1.1,Intel,HD Graphics 515,IPS Panel Retina Display,2304,1440
1070,Dell,Notebook,15.6,4,Windows 10,2.06,481.98,0.0,500.0,0.0,0.0,Intel,Core i3 6100U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1071,HP,Notebook,15.6,4,Windows 10,2.31,1199.0,0.0,500.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1072,HP,Ultrabook,12.5,8,Windows 7,1.26,1199.0,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1073,HP,Notebook,13.3,8,Windows 10,1.49,1090.0,256.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,Full HD,1920,1080
1074,Lenovo,Ultrabook,12.5,8,Windows 10,1.3,1713.49,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,IPS Panel Full HD / Touchscreen,1920,1080
1075,Lenovo,Notebook,17.3,8,Windows 10,3.0,659.0,0.0,1024.0,0.0,0.0,Intel,Core i5 6200U,2.3,AMD,Radeon R5 M330,Unknown,1600,900
1076,Lenovo,Notebook,15.6,4,Windows 10,2.3,977.0,0.0,1024.0,0.0,0.0,Intel,Core i5 6300HQ,2.3,Nvidia,GeForce GTX 950M,IPS Panel Full HD,1920,1080
1077,MSI,Gaming,17.3,16,Windows 10,3.78,2499.0,256.0,1024.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1070,Full HD,1920,1080
1078,Lenovo,Notebook,15.6,4,Windows 10,2.1,540.0,0.0,500.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1079,HP,Notebook,15.6,4,Windows 7,2.31,940.0,0.0,500.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1080,Lenovo,Ultrabook,12.5,8,Windows 10,0.99,1399.0,512.0,0.0,0.0,0.0,Intel,Core M 6Y75,1.2,Intel,HD Graphics 515,IPS Panel Touchscreen,2560,1440
1081,Lenovo,Gaming,17.3,32,Windows 10,4.6,3240.0,512.0,0.0,0.0,1024.0,Intel,Core i7 6820HK,2.7,Nvidia,GeForce GTX 980M,IPS Panel Full HD,1920,1080
1082,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,646.27,0.0,0.0,64.0,0.0,Intel,Atom x5-Z8550,1.44,Intel,HD Graphics 400,IPS Panel Touchscreen,1920,1200
1083,HP,Ultrabook,13.3,16,Windows 10,1.3,2049.0,512.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,IPS Panel 4K Ultra HD,3840,2160
1084,Dell,Notebook,15.6,8,Windows 10,2.18,750.0,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,Full HD,1920,1080
1085,HP,Notebook,14.0,4,Windows 7,1.54,1030.99,0.0,500.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1086,HP,Workstation,15.6,8,Windows 7,1.9,1495.0,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,AMD,FirePro W4190M,Full HD,1920,1080
1087,Lenovo,Notebook,14.0,8,Windows 7,1.7,1199.0,180.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1088,HP,Notebook,13.3,4,Chrome OS,1.29,615.0,0.0,0.0,32.0,0.0,Intel,Pentium Dual Core 4405Y,1.5,Intel,HD Graphics 515,Quad HD+,3200,1800
1089,Acer,Notebook,15.6,4,Windows 10,2.4,387.0,0.0,500.0,0.0,0.0,AMD,A8-Series 7410,2.2,AMD,Radeon R5,Unknown,1366,768
1090,Dell,Notebook,15.6,4,Linux,2.2,393.49,0.0,500.0,0.0,0.0,Intel,Pentium Quad Core N3700,1.6,Intel,HD Graphics,Unknown,1366,768
1091,HP,Notebook,15.6,4,No OS,1.86,345.99,0.0,1024.0,0.0,0.0,Intel,Core i3 6006U,2.0,Intel,HD Graphics 520,Unknown,1366,768
1092,Asus,Gaming,17.3,8,Windows 10,2.7,1599.0,256.0,1024.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1060,IPS Panel Full HD,1920,1080
1093,Dell,Ultrabook,13.3,4,Windows 10,1.4,818.35,256.0,0.0,0.0,0.0,Intel,Core i5 8250U,1.6,AMD,Radeon 530,IPS Panel Full HD,1920,1080
1094,HP,Netbook,12.5,4,Windows 7,2.4,1599.0,128.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1095,Acer,Notebook,15.6,8,Windows 10,2.4,799.0,256.0,1024.0,0.0,0.0,Intel,Core i5 7200U,2.5,Nvidia,GeForce GTX 950M,Full HD,1920,1080
1096,Dell,Notebook,15.6,8,Windows 10,2.36,638.8,0.0,1024.0,0.0,0.0,Intel,Core i5 7200U,2.5,AMD,Radeon R7 M445,Full HD,1920,1080
1097,MSI,Gaming,17.3,8,Windows 10,2.6,1599.0,256.0,0.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 965M,Full HD,1920,1080
1098,HP,Notebook,15.6,4,Windows 10,1.96,500.0,0.0,1024.0,0.0,0.0,Intel,Pentium Quad Core N3710,1.6,Intel,HD Graphics 405,Unknown,1366,768
1099,Asus,Gaming,17.3,16,Windows 10,4.3,2299.0,128.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 980M,IPS Panel Full HD,1920,1080
1100,Dell,Ultrabook,12.5,4,Windows 7,1.5,1135.15,0.0,500.0,0.0,0.0,Intel,Core i3 6100U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1101,Dell,Ultrabook,12.5,4,Windows 7,1.5,1166.97,128.0,0.0,0.0,0.0,Intel,Core i3 6100U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1102,Acer,Notebook,15.6,4,Chrome OS,2.2,209.0,16.0,0.0,0.0,0.0,Intel,Celeron Dual Core 3205U,1.5,Intel,HD Graphics,Unknown,1366,768
1103,HP,Workstation,17.3,8,Windows 7,3.0,2899.0,0.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,AMD,FirePro W6150M,IPS Panel Full HD,1920,1080
1104,Lenovo,Gaming,15.6,16,Windows 10,2.4,1199.0,512.0,0.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Full HD,1920,1080
1105,Dell,Ultrabook,12.5,8,Windows 7,1.5,1413.1,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1106,MSI,Gaming,17.3,8,Windows 10,2.9,1511.19,128.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 960M,Full HD,1920,1080
1107,Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,867.0,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,IPS Panel Full HD / Touchscreen,1920,1080
1108,HP,Notebook,15.6,4,Windows 10,2.1,398.0,0.0,1024.0,0.0,0.0,AMD,A6-Series 9220,2.5,AMD,Radeon R4,Full HD,1920,1080
1109,Asus,Gaming,15.6,16,Windows 10,2.59,1339.0,128.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 960M,IPS Panel Full HD,1920,1080
1110,HP,Notebook,13.3,8,Windows 10,1.16,1699.0,256.0,0.0,0.0,0.0,Intel,Core M 6Y54,1.1,Intel,HD Graphics 515,Quad HD+ / Touchscreen,3200,1800
1111,Dell,Notebook,15.6,4,Windows 7,2.24,769.15,0.0,500.0,0.0,0.0,Intel,Core i5 6200U,2.3,AMD,Radeon R5 M315,Unknown,1366,768
1112,Lenovo,Notebook,15.6,4,Windows 10,2.1,429.0,128.0,0.0,0.0,0.0,Intel,Core i3 6006U,2.0,Intel,HD Graphics 520,Unknown,1366,768
1113,HP,Ultrabook,13.3,8,Windows 10,1.16,1969.0,512.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,Full HD,1920,1080
1114,Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,549.0,0.0,0.0,64.0,0.0,Intel,Atom x5-Z8550,1.44,Intel,HD Graphics 400,IPS Panel Touchscreen,1920,1200
1115,Dell,Ultrabook,13.3,8,Windows 10,1.23,1379.0,256.0,0.0,0.0,0.0,Intel,Core i7 7560U,2.4,Intel,Iris Plus Graphics 640,Full HD,1920,1080
1116,Lenovo,Gaming,17.3,16,Windows 10,4.6,2749.99,256.0,0.0,0.0,1024.0,Intel,Core i7 6820HK,2.7,Nvidia,GeForce GTX 980M,IPS Panel Full HD,1920,1080
1117,Razer,Ultrabook,12.5,8,Windows 10,1.25,1029.0,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,Touchscreen / 4K Ultra HD,3840,2160
1118,Toshiba,Ultrabook,13.3,16,Windows 10,1.05,2226.0,512.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,Full HD,1920,1080
1119,Asus,Gaming,17.3,8,Windows 10,3.52,1312.49,128.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 960M,Full HD,1920,1080
1120,Vero,Notebook,13.3,4,Windows 10,1.35,196.0,0.0,0.0,32.0,0.0,Intel,Atom X5-Z8350,1.44,Intel,HD Graphics 400,Full HD,1920,1080
1121,HP,Notebook,13.3,8,Windows 10,1.16,1690.0,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1122,HP,Notebook,14.0,8,Windows 7,1.43,1513.0,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1123,Dell,Notebook,15.6,4,Linux,2.09,523.63,0.0,500.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1124,Asus,Notebook,15.6,4,Windows 10,2.0,435.0,0.0,1024.0,0.0,0.0,Intel,Core i3 7100U,2.4,Intel,HD Graphics 620,Unknown,1366,768
1125,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,1669.0,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,IPS Panel Full HD / Touchscreen,1920,1080
1126,Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,479.0,0.0,0.0,64.0,0.0,Intel,Atom x5-Z8550,1.44,Intel,HD Graphics 400,IPS Panel Touchscreen,1920,1200
1127,HP,Ultrabook,12.5,8,Windows 7,1.26,1895.0,256.0,0.0,0.0,0.0,Intel,Core i5 6300U,2.4,Intel,HD Graphics 520,Unknown,1366,768
1128,Lenovo,Gaming,15.6,8,No OS,2.4,989.0,128.0,1024.0,0.0,0.0,Intel,Core i5 7300HQ,2.5,Nvidia,GeForce GTX 1060,IPS Panel Full HD,1920,1080
1129,HP,Gaming,17.3,8,Windows 10,3.35,1129.0,128.0,1024.0,0.0,0.0,Intel,Core i5 6300HQ,2.3,Nvidia,GeForce GTX 1060,IPS Panel Full HD,1920,1080
1130,HP,Notebook,15.6,8,Windows 10,2.04,629.0,0.0,2048.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,Unknown,1366,768
1131,Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,2050.38,512.0,0.0,0.0,0.0,Intel,Core i7 6600U,2.6,Nvidia,Quadro M500M,IPS Panel Full HD / Touchscreen,1920,1080
1132,Asus,Notebook,14.0,4,Windows 10,1.5,278.0,0.0,0.0,32.0,0.0,Intel,Celeron Dual Core N3350,1.1,Intel,HD Graphics 500,Unknown,1366,768
1133,HP,Ultrabook,15.6,8,Windows 10,1.84,752.0,256.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Intel,HD Graphics 620,Full HD,1920,1080
1134,Acer,Notebook,15.6,4,Windows 10,2.23,616.0,0.0,1024.0,0.0,0.0,Intel,Core i5 7200U,2.5,Nvidia,GeForce 940MX,Full HD,1920,1080
1135,Lenovo,Notebook,15.6,16,Windows 10,2.5,1099.0,0.0,0.0,0.0,1024.0,Intel,Core i7 6500U,2.5,AMD,Radeon R7 M360,Full HD,1920,1080
1136,HP,Workstation,17.3,8,Windows 7,3.0,3949.4,256.0,0.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,Quadro M3000M,IPS Panel Full HD,1920,1080
1137,Dell,Notebook,15.6,8,Windows 10,2.5,784.0,0.0,1024.0,0.0,0.0,Intel,Core i5 7200U,2.5,AMD,Radeon R7 M445,Unknown,1366,768
1138,MSI,Gaming,17.3,16,Windows 10,3.78,2399.0,256.0,1024.0,0.0,0.0,Intel,Core i7 6820HQ,2.7,Nvidia,GeForce GTX 980M,Full HD,1920,1080
1139,HP,Ultrabook,15.6,8,Windows 7,1.88,2171.72,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,Full HD,1920,1080
1140,Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,2440.0,512.0,0.0,0.0,0.0,Intel,Core i7 6600U,2.6,Intel,HD Graphics 520,IPS Panel Touchscreen,2560,1440
1141,MSI,Gaming,15.6,8,Windows 10,2.4,1142.8,128.0,1024.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1050,Full HD,1920,1080
1142,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1629.0,256.0,0.0,0.0,0.0,Intel,Core i5 6300U,2.4,Intel,HD Graphics 520,Full HD / Touchscreen,1920,1080
1143,HP,Workstation,15.6,8,Windows 7,2.59,2229.0,256.0,0.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,Quadro M1000M,IPS Panel Full HD,1920,1080
1144,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,1799.0,256.0,0.0,0.0,0.0,Intel,Core i7 6600U,2.6,Intel,HD Graphics 520,Touchscreen,2560,1440
1145,HP,Workstation,15.6,8,Windows 7,2.0,1899.0,256.0,0.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,Quadro M1000M,Full HD,1920,1080
1146,HP,Ultrabook,12.5,8,Windows 7,1.26,2296.95,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,Full HD,1920,1080
1147,Dell,Notebook,15.6,8,Windows 10,2.18,1009.9,256.0,0.0,0.0,0.0,Intel,Core i7 7500U,2.7,Nvidia,GeForce 940MX,Full HD,1920,1080
1148,HP,Notebook,15.6,8,Windows 7,1.88,1579.0,256.0,0.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Full HD,1920,1080
1149,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,2339.0,256.0,0.0,0.0,0.0,Intel,Core i7 6500U,2.5,Intel,HD Graphics 520,IPS Panel Touchscreen,2560,1440
1150,Lenovo,Notebook,15.6,4,No OS,1.9,339.0,0.0,1024.0,0.0,0.0,Intel,Core i3 6006U,2.0,Intel,HD Graphics 520,Unknown,1366,768
1151,HP,Notebook,15.6,4,Windows 10,1.86,297.0,0.0,500.0,0.0,0.0,AMD,E-Series 7110,1.8,AMD,Radeon R2 Graphics,Unknown,1366,768
1152,Lenovo,Notebook,15.6,8,No OS,2.32,599.0,0.0,1024.0,0.0,0.0,Intel,Core i5 6200U,2.3,AMD,Radeon R5 M330,Full HD,1920,1080
1153,Dell,Gaming,15.6,8,Windows 10,2.62,1199.0,0.0,1024.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1050Ti,Full HD,1920,1080
1154,Dell,Notebook,15.6,8,Windows 10,2.04,2250.68,256.0,0.0,0.0,0.0,Intel,Core i5 6300HQ,2.3,Nvidia,GeForce 960M,IPS Panel Touchscreen / 4K Ultra HD,3840,2160
1155,HP,Notebook,15.6,4,Windows 10,1.91,478.89,256.0,0.0,0.0,0.0,AMD,A6-Series A6-9220,2.5,AMD,Radeon 520,Full HD,1920,1080
1156,MSI,Gaming,17.3,16,Windows 10,2.7,1492.8,256.0,1024.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,Full HD,1920,1080
1157,Lenovo,Ultrabook,14.0,12,Windows 7,1.4,2299.0,512.0,0.0,0.0,0.0,Intel,Core i7 6600U,2.6,Intel,HD Graphics 520,Full HD,1920,1080
1158,Lenovo,Notebook,15.6,8,Windows 10,2.5,788.49,0.0,0.0,0.0,1024.0,Intel,Core i5 6200U,2.3,AMD,Radeon R5 M330,Full HD,1920,1080
1159,HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,2041.0,512.0,0.0,0.0,0.0,Intel,Core i7 6600U,2.6,Intel,HD Graphics 520,Touchscreen,2560,1440
1160,Lenovo,Ultrabook,14.0,8,Windows 7,1.7,1499.0,256.0,0.0,0.0,0.0,Intel,Core i7 6600U,2.6,Intel,HD Graphics 520,Full HD,1920,1080
1161,MSI,Gaming,14.0,16,Windows 10,1.7,1769.0,256.0,1024.0,0.0,0.0,Intel,Core i7 6700HQ,2.6,Nvidia,GeForce GTX 970M,Full HD,1920,1080
1162,HP,Gaming,15.6,8,Windows 10,2.62,899.0,0.0,1024.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1050,IPS Panel Full HD,1920,1080
1163,Lenovo,Notebook,15.6,8,Windows 10,2.2,459.0,0.0,1024.0,0.0,0.0,Intel,Core i3 6006U,2.0,Intel,HD Graphics 520,Unknown,1366,768
1164,HP,Notebook,15.6,4,No OS,2.1,476.99,0.0,500.0,0.0,0.0,Intel,Core i5 6200U,2.3,Intel,HD Graphics 520,Unknown,1366,768
1165,Dell,Gaming,15.6,8,Windows 10,2.62,1498.0,128.0,1024.0,0.0,0.0,Intel,Core i7 7700HQ,2.8,Nvidia,GeForce GTX 1050 Ti,4K Ultra HD,3840,2160
1166,Lenovo,Notebook,15.6,8,Windows 10,1.95,1390.0,256.0,0.0,0.0,0.0,Intel,Core i5 7200U,2.5,Intel,HD Graphics 620,IPS Panel Full HD,1920,1080
1167,Lenovo,Notebook,15.6,4,Windows 10,2.2,468.0,0.0,1024.0,0.0,0.0,Intel,Core i3 6006U,2.0,Nvidia,GeForce 920MX ,Full HD,1920,1080
1168,HP,Notebook,14.0,2,Windows 10,1.44,249.0,0.0,0.0,32.0,0.0,Intel,Celeron Dual Core N3060,1.6,Intel,HD Graphics 400,Unknown,1366,768
